SLHA_file 		 M_cha 	 M_neu 	 r_obs(comb) 	 r_exp (comb) 			 Combination 		  	 max_r_obs 	 Analysis 	 max_r_exp 	 Analysis
 ew_2_t8inp9.slha, 450.80136, 110.684758, 9.475E-01, 1.105E+00, ['ATLAS-SUSY-2018-05-ewk', 'ATLAS-SUSY-2018-32', 'ATLAS-SUSY-2018-41', 'ATLAS-SUSY-2019-08', 'ATLAS-SUSY-2019-09', 'CMS-SUS-21-002'], 0.61098, ATLAS-SUSY-2018-05-ewk, 0.66206, CMS-SUS-21-002
 ew_rfd6201q.slha, 330.957852, 329.152767, 	 N/A,  	 	 N/A, 	 N/A, 	 N/A, 	 N/A, 	 N/A, 	 N/A
 ew_j17enkbt.slha, 486.516313, 483.923076, 8.534E-02, 9.924E-02, ['ATLAS-SUSY-2018-41', 'ATLAS-SUSY-2019-08', 'CMS-SUS-21-002'], 0.10614, ATLAS-SUSY-2018-41, 0.07278, ATLAS-SUSY-2018-41
 ew_myck8d1c.slha, 198.631277, 194.395603, 3.460E-01, 4.076E-01, ['ATLAS-SUSY-2018-05-ewk', 'ATLAS-SUSY-2018-41', 'ATLAS-SUSY-2019-08', 'CMS-SUS-21-002'], 0.42298, ATLAS-SUSY-2018-41, 0.29527, ATLAS-SUSY-2018-41
 ew_n7xg54u6.slha, 275.437835, 91.237313, 1.188E+00, 1.275E+00, ['ATLAS-SUSY-2013-12', 'ATLAS-SUSY-2018-05-ewk', 'ATLAS-SUSY-2018-32', 'ATLAS-SUSY-2019-08', 'ATLAS-SUSY-2019-09', 'CMS-SUS-21-002'], 1.09448, ATLAS-SUSY-2019-09, 0.97615, ATLAS-SUSY-2019-09
 ew_h39kqoms.slha, 189.737357, 184.487269, 4.396E-02, 5.119E-02, ['ATLAS-SUSY-2013-12', 'ATLAS-SUSY-2018-05-ewk', 'ATLAS-SUSY-2018-32', 'ATLAS-SUSY-2019-08', 'ATLAS-SUSY-2019-09', 'CMS-SUS-21-002'], 0.03281, ATLAS-SUSY-2018-32, 0.03497, ATLAS-SUSY-2018-32
 ew_df1cq8op.slha, 477.556241, 473.525489, 	 N/A,  	 	 N/A, 	 N/A, 	 N/A, 	 N/A, 	 N/A, 	 N/A
 ew_4i7lgk_f.slha, 269.932098, 267.153588, 6.359E-02, 7.682E-02, ['ATLAS-SUSY-2018-41', 'CMS-SUS-21-002'], 0.07627, ATLAS-SUSY-2018-41, 0.05367, ATLAS-SUSY-2018-41
 ew_5m36l5o4.slha, 339.747211, 337.092617, 	 N/A,  	 	 N/A, 	 N/A, 	 N/A, 	 N/A, 	 N/A, 	 N/A
 ew_u8v1erqz.slha, 794.948226, 266.12044, 1.453E+00, 1.704E+00, ['ATLAS-SUSY-2018-05-ewk', 'ATLAS-SUSY-2018-41', 'ATLAS-SUSY-2019-08', 'ATLAS-SUSY-2019-09', 'CMS-SUS-21-002'], 1.62507, ATLAS-SUSY-2018-41, 1.15902, CMS-SUS-21-002